vid_dir,paired_vid_dir,output_dir
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00462/00143.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06427/00138.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06427/00138_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00555/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05576/00368.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id05576/00368_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00575/00092.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07383/00011.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id07383/00011_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00616/00305.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03211/00032.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id03211/00032_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00618/00195.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00579/00030.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00579/00030_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00680/00110.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08139/00067.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id08139/00067_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00752/00340.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06388/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06388/00005_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00835/00195.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07799/00063.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id07799/00063_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00841/00078.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02807/00032.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id02807/00032_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00842/00043.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06066/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06066/00028_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00848/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04414/00001.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id04414/00001_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01004/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06225/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06225/00005_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01005/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06061/00002.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06061/00002_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01075/00160.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07039/00105.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id07039/00105_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01091/00236.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05631/00073.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id05631/00073_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01216/00025.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01281/00040.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id01281/00040_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01217/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04057/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id04057/00015_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01223/00255.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06443/00232.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06443/00232_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01225/00300.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09125/00098.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id09125/00098_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01227/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09175/00072.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id09175/00072_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01231/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09171/00092.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id09171/00092_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01238/00037.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03940/00025.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id03940/00025_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01245/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04701/00017.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id04701/00017_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id01248/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06054/00010.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06054/00010_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id02464/00002.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08402/00092.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id08402/00092_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id02466/00136.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07901/00040.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id07901/00040_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03556/00043.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09116/00026.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id09116/00026_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03605/00048.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06462/00014.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06462/00014_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03696/00160.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09181/00048.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id09181/00048_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03707/00055.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00137/00025.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00137/00025_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03781/00113.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04066/00013.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id04066/00013_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00056/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04537/00083.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id04537/00083_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00126/00173.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07165/00368.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07165/00368_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00560/00041.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00685/00146.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00685/00146_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00597/00019.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07182/00040.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07182/00040_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00740/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07463/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07463/00028_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00863/00069.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04526/00317.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id04526/00317_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01204/00092.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00082/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00082/00052_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01212/00183.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03599/00072.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id03599/00072_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01215/00001.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00350/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00350/00015_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01589/00017.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04601/00118.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id04601/00118_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01683/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00769/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00769/00015_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02332/00055.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04561/00248.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id04561/00248_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02365/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07200/00045.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07200/00045_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02493/00073.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07108/00412.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07108/00412_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02553/00043.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03344/00114.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id03344/00114_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02561/02561.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00857/00347.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00857/00347_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03028/00466.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03180/00039.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id03180/00039_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03168/03168.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00860/00154.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00860/00154_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03889/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00414/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00414/00052_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03965/00051.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00732/00118.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00732/00118_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04111/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04599/00111.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id04599/00111_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04222/00078.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07194/00014.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07194/00014_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04687/00066.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07163/00141.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07163/00141_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04691/1.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04554/00118.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id04554/00118_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04726/00245.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07195/00186.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07195/00186_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04774/00032.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07161/00159.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07161/00159_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04789/002121.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00816/00118.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00816/00118_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04884/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id06354/00021.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id06354/00021_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05268/00010.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07210/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07210/00005_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05332/00065.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03945/00063.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id03945/00063_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05383/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id08314/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id08314/00028_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05479/05479.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04562/00221.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id04562/00221_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05743/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04928/00027.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id04928/00027_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06152/06152.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id06334/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id06334/00015_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06269/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00032/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00032/00028_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06467/00010.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00033/00276.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00033/00276_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06470/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00459/00382.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00459/00382_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06535/00183.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07179/00206.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07179/00206_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06591/00021.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04560/00195.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id04560/00195_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06594/00002.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07058/00010.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07058/00010_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06776/00021.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00773/00038.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00773/00038_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06807/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07768/00143.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07768/00143_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06878/00001.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id08313/00202.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id08313/00202_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07102/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id06355/00347.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id06355/00347_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07338/00003.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00103/00241.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00103/00241_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08299/00110.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id08457/00417.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id08457/00417_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08613/00074.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00745/00165.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00745/00165_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08652/00006.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id06753/00021.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id06753/00021_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09053/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00078/00114.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00078/00114_fake_sync.wav
