vid_dir,text_dir,vid_output_dir
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id02466/00136.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id02466/00136_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id02466/00136_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03556/00043.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03556/00043_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03556/00043_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03605/00048.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03605/00048_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03605/00048_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03696/00160.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03696/00160_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03696/00160_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03707/00055.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03707/00055_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03707/00055_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03781/00113.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03781/00113_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03781/00113_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00056/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00056/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00056/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00126/00173.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00126/00173_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00126/00173_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00560/00041.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00560/00041_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00560/00041_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00597/00019.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00597/00019_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00597/00019_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00740/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00740/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00740/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00863/00069.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00863/00069_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00863/00069_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01204/00092.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01204/00092_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id01204/00092_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01212/00183.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01212/00183_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id01212/00183_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01215/00001.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01215/00001_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id01215/00001_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01589/00017.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01589/00017_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id01589/00017_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01683/00052.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01683/00052_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id01683/00052_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02332/00055.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02332/00055_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id02332/00055_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02365/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02365/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id02365/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02493/00073.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02493/00073_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id02493/00073_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02553/00043.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02553/00043_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id02553/00043_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02561/02561.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02561/02561_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id02561/02561_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03028/00466.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03028/00466_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id03028/00466_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03168/03168.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03168/03168_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id03168/03168_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03889/00052.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03889/00052_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id03889/00052_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03965/00051.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03965/00051_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id03965/00051_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04111/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04111/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id04111/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04222/00078.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04222/00078_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id04222/00078_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04687/00066.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04687/00066_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id04687/00066_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04691/1.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04691/1_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id04691/1_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04726/00245.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04726/00245_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id04726/00245_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04774/00032.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04774/00032_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id04774/00032_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04789/002121.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04789/002121_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id04789/002121_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04884/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04884/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id04884/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05268/00010.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05268/00010_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id05268/00010_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05332/00065.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05332/00065_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id05332/00065_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05383/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05383/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id05383/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05479/05479.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05479/05479_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id05479/05479_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05743/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05743/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id05743/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06152/06152.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06152/06152_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06152/06152_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06269/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06269/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06269/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06467/00010.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06467/00010_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06467/00010_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06470/00052.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06470/00052_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06470/00052_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06535/00183.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06535/00183_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06535/00183_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06591/00021.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06591/00021_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06591/00021_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06594/00002.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06594/00002_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06594/00002_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06776/00021.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06776/00021_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06776/00021_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06807/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06807/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06807/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06878/00001.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06878/00001_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06878/00001_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07102/00052.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07102/00052_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id07102/00052_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07338/00003.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07338/00003_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id07338/00003_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08299/00110.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08299/00110_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id08299/00110_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08613/00074.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08613/00074_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id08613/00074_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08652/00006.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08652/00006_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id08652/00006_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09053/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09053/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id09053/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09143/00056.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09143/00056_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id09143/00056_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00137/00025.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00137/00025_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00137/00025_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00363/00014.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00363/00014_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00363/00014_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00430/00209.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00430/00209_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00430/00209_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00566/00032.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00566/00032_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00566/00032_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00579/00030.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00579/00030_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00579/00030_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00582/00006.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00582/00006_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00582/00006_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00763/00074.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00763/00074_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00763/00074_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00935/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00935/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00935/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01281/00040.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01281/00040_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id01281/00040_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01451/00099.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01451/00099_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id01451/00099_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02587/00020.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02587/00020_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id02587/00020_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02807/00032.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02807/00032_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id02807/00032_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03211/00032.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03211/00032_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id03211/00032_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03379/00032.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03379/00032_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id03379/00032_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03940/00025.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03940/00025_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id03940/00025_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04057/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04057/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id04057/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04066/00013.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04066/00013_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id04066/00013_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04144/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04144/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id04144/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04414/00001.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04414/00001_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id04414/00001_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04701/00017.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04701/00017_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id04701/00017_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05576/00368.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05576/00368_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id05576/00368_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05620/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05620/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id05620/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05631/00073.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05631/00073_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id05631/00073_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05844/00072.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05844/00072_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id05844/00072_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06054/00010.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06054/00010_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06054/00010_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06060/00219.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06060/00219_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06060/00219_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06061/00002.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06061/00002_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06061/00002_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06065/00160.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06065/00160_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06065/00160_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06066/00028.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06066/00028_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06066/00028_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06158/00015.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06158/00015_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06158/00015_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06225/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06225/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06225/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06388/00005.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06388/00005_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06388/00005_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06427/00138.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06427/00138_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06427/00138_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06443/00232.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06443/00232_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06443/00232_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06462/00014.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06462/00014_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id06462/00014_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07039/00105.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07039/00105_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id07039/00105_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07383/00011.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07383/00011_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id07383/00011_fake_new.mp4
FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07739/00019.mp4,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07739/00019_text.txt,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id07739/00019_fake_new.mp4
